OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD2004,2023-06-2,C94479,Desk,5,62.81,259,Credit Car ,Shipped,TRK69089,9,SAVE10,Facebook,314.05
ORD2004,2025-05-2,C50236,Desk,4,615.83,545,Online,Returned,TRK67692,4,WINTER15,Instagram,2463.32
ORD2004,2024-07-0,C31412,Monitor,4,510.58,196,Credit Car ,Returned,TRK61946,7,WINTER15,Email,2042.32
ORD2004,2024-07-2,C90142,Desk,1,334.39,433,Credit Car ,Returned,TRK39717,2,,Instagram,334.39
ORD2004,2024-10-0,C83548,Laptop,1,144.25,474,Cash,Returned,TRK93822,2,WINTER15,Referral,144.25
ORD2004,2024-06-0,C29697,Tablet,1,401.82,407,Credit Car ,Shipped,TRK47776,5,FREESHIP,Google,401.82
ORD2004,2025-03-3,C22991,Phone,1,252.68,731,Online,Cancelled,TRK32796,1,,Referral,252.68
ORD2004,2023-05-2,C25276,Laptop,5,662.78,214,Debit Card,Shipped,TRK14011,9,SAVE10,Instagram,3313.9
ORD2004,2023-03-1,C39176,Tablet,4,434.42,739,Online,Cancelled,TRK71418,6,FREESHIP,Google,1737.68
ORD2004,2024-02-2,C58773,Printer,5,513.49,391,Gift Card,Cancelled,TRK65438,8,,Google,2567.45
ORD2004,2023-07-1,C37412,Phone,1,432.47,895,Cash,Delivered,TRK97829,4,FREESHIP,Referral,432.47
ORD2004,2024-08-3,C36492,Desk,1,45.94,572,Cash,Cancelled,TRK44350,2,WINTER15,Email,45.94
ORD2004,2025-06-2,C90110,Phone,1,418.36,998,Credit Car ,Delivered,TRK60203,5,FREESHIP,Email,418.36
ORD2004,2023-11-2,C13877,Chair,5,676.98,893,Cash,Cancelled,TRK17254,5,,Facebook,3384.9
ORD2004,2023-09-2,C25149,Tablet,4,263.62,672,Cash,Shipped,TRK33538,5,SAVE10,Email,1054.48
ORD2004,2025-04-1,C52717,Desk,5,551.27,395,Online,Cancelled,TRK27625,7,FREESHIP,Referral,2756.35
ORD2004,2023-01-0,C60029,Chair,3,508.12,796,Credit Car ,Cancelled,TRK86461,8,FREESHIP,Referral,1524.36
ORD2004,2025-02-2,C28552,Chair,2,14.93,449,Online,Shipped,TRK71597,4,,Facebook,29.86
ORD2004,2023-11-1,C72293,Printer,3,229.34,398,Credit Car ,Shipped,TRK84378,6,SAVE10,Referral,688.02
ORD2004,2025-04-1,C29844,Tablet,2,438.62,363,Cash,Cancelled,TRK91642,3,SAVE10,Facebook,877.24
ORD2004,2024-01-1,C77872,Phone,2,513.59,867,Online,Returned,TRK19292,4,FREESHIP,Referral,1027.18
ORD2004,2025-03-0,C56564,Phone,2,253.74,481,Online,Shipped,TRK13166,5,SAVE10,Google,507.48
ORD2004,2024-11-0,C16758,Tablet,3,62.77,914,Gift Card,Shipped,TRK88544,6,FREESHIP,Referral,188.31
ORD2004,2023-02-1,C87011,Monitor,4,25.29,943,Credit Car ,Pending,TRK21429,8,,Google,101.16
ORD20048,2023-06-1,C21147,Chair,1,335.1,126,Debit Card,Pending,TRK93171,6,FREESHIP,Referral,335.1
ORD20048,2023-04-2,C94568,Laptop,4,484.85,317,Debit Card,Delivered,TRK58653,5,WINTER15,Referral,1939.4
ORD20048,2025-03-0,C35852,Monitor,3,381.41,989,Online,Pending,TRK22302,6,,Instagram,1144.23
ORD20048,2023-01-1,C66462,Phone,5,347.92,982,Cash,Pending,TRK52743,6,WINTER15,Google,1739.6
ORD20048,2024-05-2,C29092,Chair,4,15.01,767,Cash,Cancelled,TRK90455,6,,Facebook,60.04
ORD20048,2023-08-0,C46651,Chair,3,404.79,764,Cash,Shipped,TRK67679,6,SAVE10,Instagram,1214.37
ORD20048,2023-02-0,C88981,Printer,4,611.26,558,Cash,Shipped,TRK75267,5,SAVE10,Referral,2445.04
ORD20048,2023-03-0,C40136,Printer,3,346.52,211,Credit Car ,Pending,TRK92924,3,SAVE10,Google,1039.56
ORD20048,2024-12-0,C81573,Chair,1,36.65,556,Online,Cancelled,TRK96522,1,WINTER15,Email,36.65
ORD20048,2023-09-0,C11940,Tablet,3,149.34,589,Gift Card,Cancelled,TRK85466,7,WINTER15,Email,448.02
ORD20049,2024-07-2,C50097,Chair,5,467.81,539,Online,Cancelled,TRK62785,10,,Facebook,2339.05
ORD20049,2023-01-0,C98168,Phone,5,420.7,481,Cash,Pending,TRK56423,5,WINTER15,Facebook,2103.5
ORD20049,2023-10-2,C39074,Laptop,5,606.52,103,Debit Card,Shipped,TRK13027,6,SAVE10,Instagram,3032.6
ORD20049,2025-01-2,C84908,Phone,1,420.26,372,Credit Car ,Pending,TRK64135,4,FREESHIP,Facebook,420.26
ORD20049,2023-07-1,C64516,Laptop,3,505.79,459,Debit Card,Pending,TRK63920,3,FREESHIP,Referral,1517.37
ORD20049,2025-06-0,C63827,Phone,4,493.73,947,Debit Card,Pending,TRK35730,6,SAVE10,Facebook,1974.92
ORD20049,2025-03-1,C93618,Printer,3,201.21,249,Online,Cancelled,TRK66129,3,SAVE10,Google,603.63
ORD20049,2024-10-2,C93948,Printer,3,112.29,454,Gift Card,Shipped,TRK77358,6,,Google,336.87
ORD20049,2023-07-1,C73961,Tablet,4,132.56,306,Cash,Returned,TRK32607,8,WINTER15,Instagram,530.24
ORD20049,2023-04-0,C18138,Printer,3,539.46,520,Credit Car ,Shipped,TRK20289,4,SAVE10,Facebook,1618.38
ORD20050,2024-04-0,C79475,Laptop,5,508.59,169,Cash,Returned,TRK42168,8,WINTER15,Facebook,2542.95
ORD20050,2024-02-0,C88546,Desk,4,203.46,226,Credit Car ,Pending,TRK19867,7,SAVE10,Referral,813.84
ORD20050,2023-05-2,C69332,Monitor,3,565.25,745,Debit Card,Returned,TRK65718,7,SAVE10,Email,1695.75
ORD20050,2023-08-3,C64554,Tablet,3,136.84,498,Online,Pending,TRK95384,4,FREESHIP,Facebook,410.52
ORD20050,2025-06-1,C11676,Monitor,2,464.5,805,Online,Cancelled,TRK35726,2,WINTER15,Instagram,929
ORD20050,2023-06-1,C36014,Printer,2,434.97,558,Online,Shipped,TRK97246,7,,Email,869.94
ORD20050,2023-07-2,C23279,Monitor,2,43.67,696,Cash,Returned,TRK58039,4,WINTER15,Instagram,87.34
ORD20050,2023-07-0,C86481,Phone,1,171.59,546,Credit Car ,Pending,TRK87513,5,WINTER15,Email,171.59
ORD20050,2025-05-1,C39550,Phone,1,558.27,976,Online,Delivered,TRK24120,1,,Referral,558.27
ORD20050,2023-02-1,C68937,Laptop,2,425.03,560,Cash,Returned,TRK31908,2,WINTER15,Google,850.06
ORD2005,2024-12-1,C72533,Printer,1,376.76,389,Debit Card,Delivered,TRK51288,5,SAVE10,Email,376.76
ORD2005,2024-03-1,C11415,Monitor,5,575.24,267,Cash,Delivered,TRK65061,7,WINTER15,Email,2876.2
ORD2005,2024-09-2,C14114,Desk,3,568.02,856,Online,Pending,TRK63290,3,FREESHIP,Instagram,1704.06
ORD2005,2025-02-0,C64128,Tablet,3,94.88,533,Gift Card,Shipped,TRK37053,8,,Referral,284.64
ORD2005,2023-04-1,C15629,Printer,3,304.15,492,Gift Card,Shipped,TRK64926,3,WINTER15,Instagram,912.45
ORD2005,2023-03-1,C67561,Phone,3,553.52,160,Gift Card,Shipped,TRK75900,4,FREESHIP,Facebook,1660.56
ORD2005,2024-04-0,C47022,Monitor,3,166.99,208,Cash,Returned,TRK28855,8,,Facebook,500.97
ORD2005,2024-04-0,C55205,Tablet,4,198.35,943,Cash,Cancelled,TRK88141,7,FREESHIP,Google,793.4
ORD2005,2025-06-1,C30686,Printer,4,403.58,319,Online,Pending,TRK59807,9,SAVE10,Referral,1614.32
ORD2005,2025-05-1,C71797,Laptop,4,464.29,941,Debit Card,Returned,TRK66010,5,SAVE10,Email,1857.16
ORD2005,2023-03-1,C66332,Monitor,3,635.98,959,Cash,Returned,TRK27063,5,,Referral,1907.94
ORD2005,2024-02-2,C82318,Phone,1,528.06,991,Credit Car ,Shipped,TRK37534,2,,Facebook,528.06
ORD2005,2024-04-2,C66254,Chair,1,515.32,740,Gift Card,Cancelled,TRK82843,1,FREESHIP,Email,515.32
ORD2005,2025-02-1,C65083,Desk,4,657.79,652,Credit Car ,Returned,TRK60937,6,WINTER15,Google,2631.16
ORD2005,2023-10-2,C44778,Phone,1,153,103,Credit Car ,Returned,TRK92617,4,,Referral,153
ORD2005,2023-12-0,C54499,Monitor,1,668.48,160,Debit Card,Shipped,TRK18061,1,SAVE10,Email,668.48
ORD2005,2024-02-2,C91201,Desk,2,46.5,837,Cash,Returned,TRK63526,7,WINTER15,Google,93
ORD2005,2024-08-1,C27202,Chair,5,653.47,967,Credit Car ,Cancelled,TRK75406,10,SAVE10,Referral,3267.35
ORD2005,2025-02-2,C32011,Chair,1,628.89,686,Credit Car ,Returned,TRK70997,2,SAVE10,Referral,628.89
ORD2005,2024-04-0,C21181,Tablet,2,675.1,938,Cash,Pending,TRK50363,4,FREESHIP,Google,1350.2
ORD2005,2024-07-1,C98450,Chair,4,89.41,613,Online,Pending,TRK14809,9,,Google,357.64
ORD2005,2024-07-0,C64502,Desk,5,320.01,722,Gift Card,Delivered,TRK14914,6,,Referral,1600.05
ORD2005,2025-05-0,C47365,Laptop,2,41,369,Online,Delivered,TRK42207,7,,Email,82
ORD2005,2023-03-0,C66349,Desk,1,565.85,715,Gift Card,Returned,TRK63550,1,FREESHIP,Facebook,565.85
ORD2005,2024-06-0,C73289,Chair,3,648.59,906,Debit Card,Cancelled,TRK70872,4,SAVE10,Email,1945.77
ORD2005,2024-07-2,C48649,Monitor,3,68.12,332,Online,Cancelled,TRK45821,3,FREESHIP,Email,204.36
ORD2005,2024-06-0,C18724,Chair,1,616.1,124,Cash,Returned,TRK52508,6,,Email,616.1
ORD2005,2025-03-2,C68553,Tablet,3,247.47,385,Online,Delivered,TRK58218,4,SAVE10,Facebook,742.41
ORD2005,2024-05-2,C61280,Phone,3,490.74,100,Cash,Shipped,TRK95487,3,WINTER15,Email,1472.22
ORD2005,2025-02-1,C53277,Desk,3,531.72,473,Gift Card,Delivered,TRK17653,7,SAVE10,Google,1595.16
ORD20054,2024-01-2,C87281,Laptop,5,648.65,852,Online,Pending,TRK81765,7,,Referral,3243.25
ORD20054,2023-08-0,C69009,Printer,5,456.06,879,Cash,Pending,TRK61295,10,,Instagram,2280.3
ORD20054,2023-11-1,C49726,Tablet,1,17.98,934,Cash,Cancelled,TRK20739,6,FREESHIP,Email,17.98
ORD20054,2024-03-0,C37531,Desk,5,269.86,354,Cash,Shipped,TRK93877,6,WINTER15,Facebook,1349.3
ORD20054,2024-03-1,C48713,Printer,5,31.96,373,Credit Car ,Returned,TRK96334,5,FREESHIP,Referral,159.8
ORD20054,2023-12-1,C74138,Monitor,2,98.47,964,Cash,Returned,TRK74091,3,,Instagram,196.94
ORD20054,2024-03-0,C82399,Monitor,1,158.68,928,Credit Car ,Returned,TRK77177,6,WINTER15,Instagram,158.68
ORD20054,2023-08-2,C40427,Phone,1,613.98,411,Online,Delivered,TRK25392,4,FREESHIP,Facebook,613.98
ORD20054,2024-01-0,C17103,Printer,3,426.12,922,Online,Delivered,TRK64398,5,WINTER15,Instagram,1278.36
ORD20054,2025-02-2,C34266,Monitor,4,629.88,550,Debit Card,Cancelled,TRK56378,8,WINTER15,Instagram,2519.52
ORD2005,2023-10-2,C97485,Laptop,4,228.91,573,Cash,Shipped,TRK81794,4,FREESHIP,Google,915.64
ORD2005,2023-05-1,C23947,Laptop,1,120.98,353,Debit Card,Delivered,TRK74812,6,WINTER15,Email,120.98
ORD2005,2023-09-3,C21665,Chair,4,425.18,560,Online,Returned,TRK29890,8,WINTER15,Facebook,1700.72
ORD2005,2023-08-2,C82550,Phone,2,333.83,828,Gift Card,Cancelled,TRK74103,4,FREESHIP,Referral,667.66
ORD2005,2025-05-3,C61943,Laptop,2,492.9,610,Cash,Returned,TRK66126,5,FREESHIP,Instagram,985.8
ORD2005,2023-01-0,C88933,Tablet,1,92.04,333,Cash,Shipped,TRK89306,2,,Facebook,92.04
ORD2005,2023-01-2,C30923,Laptop,1,654.27,932,Gift Card,Pending,TRK82609,2,SAVE10,Facebook,654.27
ORD2005,2023-06-2,C56969,Tablet,1,56.2,130,Debit Card,Pending,TRK40719,1,WINTER15,Facebook,56.2
ORD2005,2024-07-1,C76766,Phone,4,628.12,485,Online,Delivered,TRK32052,6,WINTER15,Instagram,2512.48
ORD2005,2024-04-1,C22981,Desk,3,157.4,454,Debit Card,Cancelled,TRK10115,7,WINTER15,Email,472.2
ORD2005,2023-01-3,C33634,Monitor,4,588.85,524,Gift Card,Pending,TRK93168,7,,Email,2355.4
ORD2005,2023-01-3,C96822,Printer,2,494.78,198,Online,Shipped,TRK89180,2,,Google,989.56
ORD2005,2023-10-0,C76675,Laptop,3,663.93,922,Gift Card,Returned,TRK28043,6,FREESHIP,Email,1991.79
ORD2005,2023-12-1,C12039,Laptop,1,132.68,844,Debit Card,Returned,TRK68645,1,SAVE10,Referral,132.68
ORD2005,2025-04-0,C93309,Desk,5,364.28,734,Credit Car ,Cancelled,TRK99446,5,WINTER15,Google,1821.4
ORD2005,2023-05-1,C62042,Tablet,5,307.98,214,Online,Pending,TRK42605,10,,Facebook,1539.9
ORD2005,2024-04-1,C83223,Phone,4,162.71,167,Cash,Cancelled,TRK54339,7,FREESHIP,Email,650.84
ORD2005,2024-09-3,C92575,Chair,5,492.94,153,Cash,Shipped,TRK53579,10,FREESHIP,Email,2464.7
ORD2005,2023-03-1,C29072,Laptop,2,343.99,312,Online,Delivered,TRK72334,4,,Google,687.98
ORD2005,2025-03-2,C25783,Desk,5,250.68,672,Cash,Shipped,TRK13289,8,SAVE10,Instagram,1253.4
ORD2005,2024-12-2,C63727,Desk,2,362.14,122,Debit Card,Pending,TRK13611,2,SAVE10,Instagram,724.28
ORD2005,2024-11-2,C42365,Tablet,1,214.08,867,Gift Card,Returned,TRK39563,2,WINTER15,Google,214.08
ORD2005,2023-11-1,C27438,Printer,1,70.32,341,Cash,Returned,TRK69125,4,WINTER15,Facebook,70.32
ORD2005,2023-01-2,C13205,Chair,5,421.42,522,Debit Card,Cancelled,TRK30686,7,,Instagram,2107.1
ORD2005,2024-01-2,C29685,Chair,5,384.69,275,Credit Car ,Pending,TRK97733,6,FREESHIP,Email,1923.45
ORD2005,2023-06-0,C74005,Chair,5,448.15,528,Gift Card,Returned,TRK61640,7,SAVE10,Google,2240.75
ORD2005,2024-05-2,C14457,Laptop,5,79.08,747,Cash,Pending,TRK42517,8,,Facebook,395.4
ORD2005,2023-01-2,C77046,Tablet,4,185.41,967,Online,Returned,TRK44401,9,WINTER15,Google,741.64
ORD2005,2024-10-1,C50415,Monitor,5,566.07,587,Credit Car ,Delivered,TRK41345,6,SAVE10,Instagram,2830.35
ORD2005,2023-06-0,C73999,Tablet,2,187.88,413,Online,Shipped,TRK67919,4,WINTER15,Facebook,375.76
ORD20058,2023-11-1,C71076,Monitor,2,255.99,340,Credit Car ,Delivered,TRK65148,4,SAVE10,Instagram,511.98
ORD20058,2024-11-1,C44674,Laptop,1,627.34,942,Online,Delivered,TRK87158,1,,Referral,627.34
ORD20058,2024-02-1,C15228,Tablet,3,474.14,558,Gift Card,Shipped,TRK33860,8,WINTER15,Google,1422.42
ORD20058,2025-06-1,C27072,Chair,3,154.37,996,Gift Card,Delivered,TRK29750,4,,Instagram,463.11
ORD20058,2025-03-2,C15257,Chair,4,145.05,626,Online,Delivered,TRK28779,6,SAVE10,Google,580.2
ORD20058,2023-08-2,C91486,Tablet,4,67.08,907,Cash,Returned,TRK79617,8,WINTER15,Google,268.32
ORD20058,2024-11-1,C17389,Monitor,1,522.08,905,Gift Card,Returned,TRK98857,5,FREESHIP,Referral,522.08
ORD20058,2023-06-1,C18820,Monitor,5,514.6,347,Gift Card,Delivered,TRK91547,10,FREESHIP,Instagram,2573
ORD20058,2024-12-1,C61849,Monitor,4,577.82,811,Credit Car ,Delivered,TRK47613,9,,Google,2311.28
ORD20058,2025-02-1,C84041,Laptop,2,500.8,900,Cash,Delivered,TRK84920,3,FREESHIP,Referral,1001.6
ORD20059,2023-09-1,C55757,Printer,2,461.13,175,Gift Card,Returned,TRK27356,4,,Email,922.26
ORD20059,2024-11-1,C18187,Laptop,1,605.28,470,Gift Card,Shipped,TRK50528,3,FREESHIP,Referral,605.28
ORD20059,2024-04-2,C42306,Phone,3,204.27,938,Online,Returned,TRK15499,4,,Google,612.81
ORD20059,2023-08-0,C51024,Monitor,1,489.8,636,Gift Card,Shipped,TRK31375,4,FREESHIP,Facebook,489.8
ORD20059,2024-02-2,C40140,Phone,5,72.64,598,Credit Car ,Cancelled,TRK12671,7,,Email,363.2
ORD20059,2025-01-1,C72596,Printer,2,385.16,491,Online,Pending,TRK83870,7,SAVE10,Email,770.32
ORD20059,2023-06-1,C91805,Desk,3,606.41,653,Debit Card,Returned,TRK34504,7,FREESHIP,Facebook,1819.23
ORD20059,2024-11-2,C40538,Desk,2,211.82,700,Gift Card,Cancelled,TRK29821,4,WINTER15,Email,423.64
ORD20059,2024-04-2,C60329,Desk,5,495.35,826,Credit Car ,Pending,TRK59069,5,,Facebook,2476.75
ORD20059,2023-06-3,C28740,Chair,3,556.99,123,Online,Cancelled,TRK33642,4,FREESHIP,Facebook,1670.97
ORD20060,2023-05-2,C87051,Printer,1,72.31,460,Gift Card,Cancelled,TRK82056,1,FREESHIP,Facebook,72.31
ORD20060,2023-10-0,C12479,Monitor,5,24.82,529,Credit Car ,Shipped,TRK73935,10,,Referral,124.1
ORD20060,2024-03-0,C35852,Tablet,4,26.04,982,Online,Pending,TRK64660,5,SAVE10,Instagram,104.16
ORD20060,2024-10-0,C26223,Tablet,1,657.07,800,Cash,Pending,TRK50900,4,SAVE10,Google,657.07
ORD20060,2025-06-2,C99214,Chair,3,32.62,252,Debit Card,Delivered,TRK81368,6,,Facebook,97.86
ORD20060,2024-05-1,C49605,Monitor,2,228.91,892,Debit Card,Shipped,TRK95620,4,SAVE10,Referral,457.82
ORD20060,2024-11-0,C85018,Laptop,3,274.75,783,Cash,Cancelled,TRK54128,3,SAVE10,Google,824.25
ORD20060,2025-05-3,C96434,Printer,4,634.05,282,Cash,Shipped,TRK56730,6,SAVE10,Google,2536.2
ORD20060,2024-07-2,C32956,Laptop,5,543.16,788,Online,Cancelled,TRK73140,6,SAVE10,Instagram,2715.8
ORD20060,2025-01-2,C41137,Chair,3,449.13,809,Cash,Returned,TRK52732,5,WINTER15,Referral,1347.39
ORD2006,2024-06-1,C60361,Desk,5,389.62,623,Cash,Returned,TRK83566,7,FREESHIP,Facebook,1948.1
ORD2006,2023-04-2,C36688,Desk,1,305.17,700,Gift Card,Returned,TRK35720,3,WINTER15,Referral,305.17
ORD2006,2023-06-0,C51811,Chair,3,445.12,339,Gift Card,Cancelled,TRK82377,8,,Google,1335.36
ORD2006,2024-12-1,C62405,Laptop,2,230.36,154,Online,Returned,TRK14721,4,WINTER15,Email,460.72
ORD2006,2024-03-0,C77363,Phone,1,96.81,807,Gift Card,Cancelled,TRK12439,3,,Referral,96.81
ORD2006,2025-03-0,C97218,Monitor,5,460.14,252,Credit Car ,Returned,TRK52632,10,WINTER15,Facebook,2300.7
ORD2006,2024-10-1,C43919,Tablet,3,601.6,984,Credit Car ,Cancelled,TRK73113,7,SAVE10,Facebook,1804.8
ORD2006,2024-02-0,C57093,Tablet,3,184.47,834,Online,Cancelled,TRK75469,4,,Referral,553.41
ORD2006,2024-09-0,C50565,Tablet,1,411.34,399,Debit Card,Returned,TRK97981,5,,Instagram,411.34
ORD2006,2024-07-1,C38845,Laptop,1,532.89,764,Gift Card,Pending,TRK47637,2,,Referral,532.89
ORD2006,2024-03-2,C84834,Tablet,3,136.34,866,Debit Card,Returned,TRK90136,8,SAVE10,Referral,409.02
ORD2006,2023-10-2,C37455,Phone,5,476.01,146,Credit Car ,Delivered,TRK82685,7,WINTER15,Google,2380.05
ORD2006,2024-11-0,C27078,Desk,5,236.38,128,Credit Car ,Returned,TRK89314,7,,Facebook,1181.9
ORD2006,2023-06-1,C91941,Printer,3,396,269,Gift Card,Cancelled,TRK21330,4,FREESHIP,Instagram,1188
ORD2006,2024-01-1,C25967,Tablet,5,341.96,747,Debit Card,Delivered,TRK88559,6,,Email,1709.8
ORD2006,2023-09-2,C22123,Tablet,1,672.89,519,Credit Car ,Pending,TRK43250,1,WINTER15,Email,672.89
ORD2006,2024-03-0,C45671,Tablet,2,657.48,769,Online,Shipped,TRK18179,5,SAVE10,Referral,1314.96
ORD2006,2023-08-0,C53334,Chair,3,498.68,879,Online,Returned,TRK31724,4,FREESHIP,Email,1496.04
ORD2006,2023-03-2,C18717,Printer,5,558.63,861,Cash,Pending,TRK58568,8,FREESHIP,Referral,2793.15
ORD2006,2023-07-0,C50137,Phone,3,19.73,840,Online,Pending,TRK91836,3,,Referral,59.19
ORD2006,2023-06-2,C51481,Monitor,5,248.84,140,Debit Card,Cancelled,TRK33437,10,,Instagram,1244.2
ORD2006,2024-08-3,C99128,Chair,3,46.11,360,Gift Card,Returned,TRK32426,5,WINTER15,Referral,138.33
ORD2006,2023-05-0,C67260,Laptop,5,678.16,463,Gift Card,Delivered,TRK38229,7,WINTER15,Facebook,3390.8
ORD2006,2024-04-1,C79533,Laptop,5,601.72,921,Gift Card,Cancelled,TRK54711,5,WINTER15,Instagram,3008.6
ORD2006,2024-04-2,C66906,Printer,2,259.32,117,Gift Card,Delivered,TRK31633,2,WINTER15,Referral,518.64
ORD2006,2023-12-1,C12818,Chair,3,63.68,434,Cash,Returned,TRK40879,6,,Facebook,191.04
ORD2006,2023-10-0,C60384,Laptop,4,371.07,336,Cash,Cancelled,TRK92080,7,WINTER15,Facebook,1484.28
ORD2006,2024-09-2,C92294,Chair,4,306.35,784,Gift Card,Shipped,TRK23585,7,WINTER15,Referral,1225.4
ORD2006,2023-10-1,C66840,Tablet,4,578.27,547,Online,Delivered,TRK76929,9,WINTER15,Email,2313.08
ORD2006,2023-01-2,C22534,Chair,1,529.19,391,Cash,Cancelled,TRK17415,5,,Referral,529.19
ORD20064,2024-02-2,C46509,Chair,2,587.49,647,Gift Card,Returned,TRK24241,6,SAVE10,Referral,1174.98
ORD20064,2024-06-3,C71680,Printer,4,567.57,814,Debit Card,Pending,TRK47386,9,WINTER15,Google,2270.28
ORD20064,2024-04-2,C15063,Chair,5,85.22,527,Credit Car ,Cancelled,TRK10329,7,FREESHIP,Email,426.1
ORD20064,2024-08-2,C77122,Laptop,1,438.37,647,Cash,Cancelled,TRK75814,4,SAVE10,Referral,438.37
ORD20064,2023-11-1,C86524,Chair,2,366.23,961,Cash,Shipped,TRK62490,2,WINTER15,Email,732.46
ORD20064,2023-01-0,C82990,Laptop,2,150.05,727,Credit Car ,Cancelled,TRK68574,4,SAVE10,Facebook,300.1
ORD20064,2023-10-2,C98761,Chair,4,498.51,804,Debit Card,Shipped,TRK43262,4,SAVE10,Google,1994.04
ORD20064,2025-04-2,C54409,Desk,3,339.39,667,Cash,Returned,TRK67671,7,FREESHIP,Google,1018.17
ORD20064,2025-01-1,C89674,Monitor,2,575.83,182,Online,Delivered,TRK45902,3,WINTER15,Referral,1151.66
ORD20064,2023-12-2,C45899,Monitor,2,642.98,153,Debit Card,Returned,TRK32932,7,FREESHIP,Email,1285.96
ORD2006,2023-05-1,C74499,Desk,2,372.23,518,Gift Card,Delivered,TRK93767,7,SAVE10,Email,744.46
ORD2006,2024-11-1,C81192,Chair,3,646.34,429,Debit Card,Pending,TRK76931,5,,Google,1939.02
ORD2006,2024-06-0,C71473,Chair,5,341.84,328,Online,Shipped,TRK94857,8,FREESHIP,Instagram,1709.2
ORD2006,2024-02-2,C59338,Printer,3,690.3,747,Credit Car ,Shipped,TRK12902,6,WINTER15,Google,2070.9
ORD2006,2023-06-1,C62661,Tablet,3,382.37,863,Debit Card,Returned,TRK25748,8,,Instagram,1147.11
ORD2006,2023-03-1,C22101,Chair,2,132.6,262,Debit Card,Cancelled,TRK70711,4,WINTER15,Email,265.2
ORD2006,2024-01-1,C51404,Monitor,2,189.06,835,Gift Card,Shipped,TRK85682,7,SAVE10,Facebook,378.12
ORD2006,2023-12-2,C19384,Tablet,4,87.79,532,Cash,Cancelled,TRK33207,6,FREESHIP,Instagram,351.16
ORD2006,2025-04-1,C86864,Printer,2,46.36,670,Gift Card,Returned,TRK15323,4,SAVE10,Google,92.72
ORD2006,2024-10-2,C24301,Phone,2,642.04,964,Gift Card,Delivered,TRK55000,4,WINTER15,Email,1284.08
ORD2006,2024-10-1,C43842,Chair,2,651.57,933,Debit Card,Shipped,TRK54084,7,WINTER15,Facebook,1303.14
ORD2006,2025-02-2,C63657,Tablet,3,424.89,116,Debit Card,Cancelled,TRK86378,6,FREESHIP,Google,1274.67
ORD2006,2023-01-2,C98332,Laptop,3,438.89,985,Cash,Returned,TRK85744,3,,Facebook,1316.67
ORD2006,2024-04-1,C59774,Monitor,1,72.6,941,Debit Card,Cancelled,TRK87635,6,FREESHIP,Instagram,72.6
ORD2006,2024-12-1,C14847,Laptop,4,194.75,188,Cash,Shipped,TRK46492,5,,Facebook,779
ORD2006,2023-05-0,C83653,Tablet,4,231.26,253,Online,Shipped,TRK32619,6,WINTER15,Google,925.04
ORD2006,2024-08-3,C35711,Monitor,4,327.12,788,Credit Car ,Cancelled,TRK45281,4,,Email,1308.48
ORD2006,2023-05-0,C10477,Laptop,1,466.42,172,Gift Card,Pending,TRK41505,5,SAVE10,Email,466.42
ORD2006,2024-07-0,C61257,Monitor,2,253.67,981,Cash,Returned,TRK25226,3,WINTER15,Facebook,507.34
ORD2006,2023-02-0,C60547,Desk,1,257,812,Debit Card,Cancelled,TRK65694,5,,Referral,257
ORD2006,2024-04-1,C14576,Desk,4,539.2,747,Credit Car ,Pending,TRK21637,8,FREESHIP,Google,2156.8
ORD2006,2023-06-1,C49282,Chair,5,50.74,737,Gift Card,Cancelled,TRK88653,7,WINTER15,Google,253.7
ORD2006,2023-05-0,C14017,Phone,2,624.16,984,Debit Card,Shipped,TRK71009,2,SAVE10,Instagram,1248.32
ORD2006,2023-02-2,C46504,Tablet,2,372.92,131,Credit Car ,Delivered,TRK95024,7,SAVE10,Email,745.84
ORD2006,2024-01-0,C56928,Laptop,4,358.75,860,Gift Card,Delivered,TRK57792,9,SAVE10,Facebook,1435
ORD2006,2024-08-0,C97749,Desk,3,342.02,906,Debit Card,Pending,TRK90233,5,,Email,1026.06
ORD2006,2025-06-2,C90431,Laptop,2,422.34,985,Credit Car ,Cancelled,TRK44151,4,FREESHIP,Instagram,844.68
ORD2006,2025-04-0,C56722,Tablet,5,22.07,179,Online,Cancelled,TRK78778,7,FREESHIP,Instagram,110.35
ORD2006,2024-11-2,C40863,Chair,3,163.13,457,Gift Card,Shipped,TRK20553,5,WINTER15,Facebook,489.39
ORD2006,2023-02-0,C40798,Tablet,3,360.66,304,Online,Returned,TRK66106,5,FREESHIP,Instagram,1081.98
ORD20068,2023-08-2,C16702,Monitor,3,463.39,694,Credit Car ,Returned,TRK16953,3,,Facebook,1390.17
ORD20068,2024-01-3,C38262,Tablet,1,155.27,548,Debit Card,Shipped,TRK47300,6,,Email,155.27
ORD20068,2023-07-2,C50274,Monitor,3,509.42,449,Credit Car ,Cancelled,TRK91729,5,FREESHIP,Google,1528.26
ORD20068,2025-05-1,C91591,Desk,4,652.48,887,Cash,Pending,TRK23554,5,FREESHIP,Instagram,2609.92
ORD20068,2024-09-2,C96583,Printer,4,34.84,288,Credit Car ,Shipped,TRK64353,8,,Email,139.36
